date,exdate,cp_flag,strike_price,best_bid,best_offer,impl_volatility,mid,T
2023-01-24,2023-01-27,C,147.0,0.28,0.29,0.309574,0.28500000000000003,0.00821917808219178
2023-01-24,2023-01-27,C,148.0,0.17,0.18,0.310062,0.175,0.00821917808219178
2023-01-24,2023-01-27,C,149.0,0.1,0.11,0.311556,0.10500000000000001,0.00821917808219178
2023-01-24,2023-01-27,C,150.0,0.07,0.08,0.325398,0.07500000000000001,0.00821917808219178
2023-01-24,2023-01-27,C,152.5,0.02,0.03,0.343368,0.025,0.00821917808219178
2023-01-24,2023-01-27,C,155.0,0.01,0.02,0.387013,0.015,0.00821917808219178
2023-01-24,2023-01-27,C,157.5,0.0,0.02,0.430524,0.01,0.00821917808219178
2023-01-24,2023-01-27,C,160.0,0.0,0.01,0.456737,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,162.5,0.0,0.01,0.51154,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,165.0,0.0,0.01,0.564944,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,167.5,0.0,0.01,0.617063,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,170.0,0.0,0.01,0.667986,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,175.0,0.0,0.01,0.766529,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,180.0,0.0,0.01,0.861079,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,185.0,0.0,0.01,0.952049,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,190.0,0.0,0.01,1.03977,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,195.0,0.0,0.01,1.124505,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,200.0,0.0,0.01,1.206475,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,205.0,0.0,0.01,1.285865,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,210.0,0.0,0.01,1.362843,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,215.0,0.0,0.01,1.43756,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,220.0,0.0,0.01,1.510153,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,225.0,0.0,0.01,1.580749,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,230.0,0.0,0.01,1.649462,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,235.0,0.0,0.01,1.716397,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,240.0,0.0,0.01,1.781647,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,245.0,0.0,0.01,1.845301,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,250.0,0.0,0.01,1.907435,0.005,0.00821917808219178
2023-01-24,2023-01-27,C,50.0,92.6,92.75,4.980945,92.675,0.00821917808219178
2023-01-24,2023-01-27,C,55.0,87.6,87.75,4.54613,87.675,0.00821917808219178
2023-01-24,2023-01-27,C,60.0,82.6,82.75,4.150258,82.675,0.00821917808219178
2023-01-24,2023-01-27,C,65.0,77.55,77.9,3.963996,77.725,0.00821917808219178
2023-01-24,2023-01-27,C,70.0,72.5,72.85,3.450423,72.675,0.00821917808219178
2023-01-24,2023-01-27,C,75.0,67.45,67.9,3.137325,67.67500000000001,0.00821917808219178
2023-01-24,2023-01-27,C,80.0,62.5,62.8,2.757407,62.65,0.00821917808219178
2023-01-24,2023-01-27,C,85.0,57.55,57.95,2.756554,57.75,0.00821917808219178
2023-01-24,2023-01-27,C,90.0,52.45,52.85,2.233063,52.650000000000006,0.00821917808219178
2023-01-24,2023-01-27,C,95.0,47.5,47.95,2.171929,47.725,0.00821917808219178
2023-01-24,2023-01-27,P,100.0,0.0,0.01,1.296392,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,105.0,0.0,0.01,1.129971,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,110.0,0.0,0.01,0.970071,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,113.0,0.0,0.01,0.876892,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,114.0,0.0,0.01,0.846251,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,115.0,0.0,0.01,0.815809,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,116.0,0.0,0.01,0.785558,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,117.0,0.0,0.01,0.755492,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,118.0,0.0,0.01,0.725604,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,119.0,0.0,0.01,0.695887,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,120.0,0.0,0.01,0.666335,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,121.0,0.0,0.01,0.636939,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,122.0,0.0,0.01,0.607691,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,123.0,0.0,0.01,0.578584,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,124.0,0.01,0.02,0.616572,0.015,0.00821917808219178
2023-01-24,2023-01-27,P,125.0,0.01,0.02,0.584791,0.015,0.00821917808219178
2023-01-24,2023-01-27,P,126.0,0.01,0.02,0.55311,0.015,0.00821917808219178
2023-01-24,2023-01-27,P,127.0,0.01,0.02,0.521518,0.015,0.00821917808219178
2023-01-24,2023-01-27,P,128.0,0.01,0.02,0.490001,0.015,0.00821917808219178
2023-01-24,2023-01-27,P,129.0,0.02,0.03,0.489205,0.025,0.00821917808219178
2023-01-24,2023-01-27,P,130.0,0.02,0.03,0.456085,0.025,0.00821917808219178
2023-01-24,2023-01-27,P,131.0,0.03,0.04,0.443615,0.035,0.00821917808219178
2023-01-24,2023-01-27,P,132.0,0.04,0.05,0.425264,0.045,0.00821917808219178
2023-01-24,2023-01-27,P,133.0,0.05,0.06,0.40281,0.055,0.00821917808219178
2023-01-24,2023-01-27,P,134.0,0.08,0.09,0.396244,0.08499999999999999,0.00821917808219178
2023-01-24,2023-01-27,P,135.0,0.11,0.12,0.379935,0.11499999999999999,0.00821917808219178
2023-01-24,2023-01-27,P,136.0,0.16,0.17,0.368181,0.165,0.00821917808219178
2023-01-24,2023-01-27,P,137.0,0.23,0.24,0.356017,0.235,0.00821917808219178
2023-01-24,2023-01-27,P,138.0,0.34,0.35,0.347822,0.345,0.00821917808219178
2023-01-24,2023-01-27,P,139.0,0.49,0.5,0.338591,0.495,0.00821917808219178
2023-01-24,2023-01-27,P,140.0,0.7,0.71,0.330604,0.705,0.00821917808219178
2023-01-24,2023-01-27,P,141.0,0.97,0.99,0.321532,0.98,0.00821917808219178
2023-01-24,2023-01-27,P,142.0,1.33,1.35,0.312951,1.34,0.00821917808219178
2023-01-24,2023-01-27,P,143.0,1.78,1.8,0.303431,1.79,0.00821917808219178
2023-01-24,2023-01-27,P,144.0,2.33,2.35,0.293275,2.34,0.00821917808219178
2023-01-24,2023-01-27,P,145.0,2.98,3.05,0.287689,3.0149999999999997,0.00821917808219178
2023-01-24,2023-01-27,P,146.0,3.7,3.8,0.271977,3.75,0.00821917808219178
2023-01-24,2023-01-27,P,147.0,4.45,4.65,0.238622,4.550000000000001,0.00821917808219178
2023-01-24,2023-01-27,P,148.0,5.4,5.55,0.206983,5.475,0.00821917808219178
2023-01-24,2023-01-27,P,149.0,6.35,6.65,0.274708,6.5,0.00821917808219178
2023-01-24,2023-01-27,P,150.0,7.3,7.45,,7.375,0.00821917808219178
2023-01-24,2023-01-27,P,152.5,9.8,10.0,,9.9,0.00821917808219178
2023-01-24,2023-01-27,P,155.0,12.25,12.5,,12.375,0.00821917808219178
2023-01-24,2023-01-27,P,157.5,14.8,15.0,,14.9,0.00821917808219178
2023-01-24,2023-01-27,P,160.0,17.2,17.5,,17.35,0.00821917808219178
2023-01-24,2023-01-27,P,162.5,19.65,20.0,,19.825,0.00821917808219178
2023-01-24,2023-01-27,P,165.0,22.25,22.55,,22.4,0.00821917808219178
2023-01-24,2023-01-27,P,167.5,24.8,24.95,,24.875,0.00821917808219178
2023-01-24,2023-01-27,P,170.0,27.15,27.55,,27.35,0.00821917808219178
2023-01-24,2023-01-27,P,175.0,32.2,32.55,,32.375,0.00821917808219178
2023-01-24,2023-01-27,P,180.0,37.2,37.55,,37.375,0.00821917808219178
2023-01-24,2023-01-27,P,185.0,42.2,42.55,,42.375,0.00821917808219178
2023-01-24,2023-01-27,P,190.0,47.2,47.55,,47.375,0.00821917808219178
2023-01-24,2023-01-27,P,195.0,52.15,52.5,,52.325,0.00821917808219178
2023-01-24,2023-01-27,P,200.0,57.2,57.55,,57.375,0.00821917808219178
2023-01-24,2023-01-27,P,205.0,62.2,62.6,,62.400000000000006,0.00821917808219178
2023-01-24,2023-01-27,P,210.0,67.15,67.55,,67.35,0.00821917808219178
2023-01-24,2023-01-27,P,215.0,72.15,72.55,,72.35,0.00821917808219178
2023-01-24,2023-01-27,P,220.0,77.1,77.55,,77.32499999999999,0.00821917808219178
2023-01-24,2023-01-27,P,225.0,82.2,82.5,,82.35,0.00821917808219178
2023-01-24,2023-01-27,P,230.0,87.2,87.6,,87.4,0.00821917808219178
2023-01-24,2023-01-27,P,235.0,92.15,92.55,,92.35,0.00821917808219178
2023-01-24,2023-01-27,P,240.0,97.3,97.45,,97.375,0.00821917808219178
2023-01-24,2023-01-27,P,245.0,102.25,102.45,,102.35,0.00821917808219178
2023-01-24,2023-01-27,P,250.0,107.25,107.45,,107.35,0.00821917808219178
2023-01-24,2023-01-27,P,50.0,0.0,0.01,3.610792,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,55.0,0.0,0.01,3.29407,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,60.0,0.0,0.01,3.005054,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,65.0,0.0,0.01,2.739122,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,70.0,0.0,0.01,2.492688,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,75.0,0.0,0.01,2.262913,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,80.0,0.0,0.01,2.047509,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,85.0,0.0,0.01,1.844601,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,90.0,0.0,0.01,1.652628,0.005,0.00821917808219178
2023-01-24,2023-01-27,P,95.0,0.0,0.01,1.470272,0.005,0.00821917808219178
2023-01-24,2023-02-03,C,100.0,42.6,43.05,1.081179,42.825,0.0273972602739726
2023-01-24,2023-02-03,C,105.0,37.7,38.1,1.002288,37.900000000000006,0.0273972602739726
2023-01-24,2023-02-03,C,109.0,33.65,34.05,0.860782,33.849999999999994,0.0273972602739726
2023-01-24,2023-02-03,C,110.0,32.6,32.95,0.774745,32.775000000000006,0.0273972602739726
2023-01-24,2023-02-03,C,111.0,31.65,32.0,0.791733,31.825,0.0273972602739726
2023-01-24,2023-02-03,C,112.0,30.65,31.05,0.783929,30.85,0.0273972602739726
2023-01-24,2023-02-03,C,113.0,29.75,30.0,0.775616,29.875,0.0273972602739726
2023-01-24,2023-02-03,C,114.0,28.65,29.15,0.765413,28.9,0.0273972602739726
2023-01-24,2023-02-03,P,185.0,42.15,42.65,,42.4,0.0273972602739726
2023-01-24,2023-02-03,C,115.0,27.7,27.95,0.692316,27.825,0.0273972602739726
2023-01-24,2023-02-03,C,116.0,26.7,27.05,0.700433,26.875,0.0273972602739726
2023-01-24,2023-02-03,C,117.0,25.7,26.1,0.688873,25.9,0.0273972602739726
2023-01-24,2023-02-03,C,118.0,24.7,25.05,0.650448,24.875,0.0273972602739726
2023-01-24,2023-02-03,C,119.0,23.8,24.05,0.650842,23.925,0.0273972602739726
2023-01-24,2023-02-03,C,120.0,22.75,23.0,0.600973,22.875,0.0273972602739726
2023-01-24,2023-02-03,C,121.0,21.75,22.2,0.623452,21.975,0.0273972602739726
2023-01-24,2023-02-03,C,122.0,20.85,21.25,0.62552,21.05,0.0273972602739726
2023-01-24,2023-02-03,C,123.0,19.9,20.15,0.590342,20.025,0.0273972602739726
2023-01-24,2023-02-03,C,124.0,18.95,19.15,0.572563,19.049999999999997,0.0273972602739726
2023-01-24,2023-02-03,C,125.0,17.9,18.25,0.554281,18.075,0.0273972602739726
2023-01-24,2023-02-03,C,126.0,17.05,17.25,0.551078,17.15,0.0273972602739726
2023-01-24,2023-02-03,C,127.0,16.05,16.45,0.550079,16.25,0.0273972602739726
2023-01-24,2023-02-03,C,128.0,15.1,15.35,0.515791,15.225,0.0273972602739726
2023-01-24,2023-02-03,C,129.0,14.25,14.45,0.518249,14.35,0.0273972602739726
2023-01-24,2023-02-03,C,130.0,13.35,13.55,0.509431,13.45,0.0273972602739726
2023-01-24,2023-02-03,C,131.0,12.45,12.65,0.498576,12.55,0.0273972602739726
2023-01-24,2023-02-03,C,132.0,11.55,11.8,0.491,11.675,0.0273972602739726
2023-01-24,2023-02-03,C,133.0,10.75,10.9,0.483678,10.825,0.0273972602739726
2023-01-24,2023-02-03,C,134.0,9.9,10.1,0.478571,10.0,0.0273972602739726
2023-01-24,2023-02-03,C,135.0,9.15,9.25,0.472294,9.2,0.0273972602739726
2023-01-24,2023-02-03,C,136.0,8.35,8.45,0.462909,8.399999999999999,0.0273972602739726
2023-01-24,2023-02-03,C,137.0,7.6,7.7,0.457678,7.65,0.0273972602739726
2023-01-24,2023-02-03,C,138.0,6.9,7.0,0.454288,6.95,0.0273972602739726
2023-01-24,2023-02-03,C,139.0,6.2,6.3,0.448082,6.25,0.0273972602739726
2023-01-24,2023-02-03,C,140.0,5.6,5.65,0.444974,5.625,0.0273972602739726
2023-01-24,2023-02-03,C,141.0,4.95,5.05,0.439388,5.0,0.0273972602739726
2023-01-24,2023-02-03,C,142.0,4.4,4.45,0.434127,4.425000000000001,0.0273972602739726
2023-01-24,2023-02-03,C,143.0,3.85,3.9,0.428999,3.875,0.0273972602739726
2023-01-24,2023-02-03,C,144.0,3.3,3.4,0.420404,3.3499999999999996,0.0273972602739726
2023-01-24,2023-02-03,C,145.0,2.88,2.91,0.416487,2.895,0.0273972602739726
2023-01-24,2023-02-03,C,146.0,2.44,2.47,0.408667,2.455,0.0273972602739726
2023-01-24,2023-02-03,C,147.0,2.04,2.08,0.402591,2.06,0.0273972602739726
2023-01-24,2023-02-03,C,148.0,1.7,1.73,0.395915,1.7149999999999999,0.0273972602739726
2023-01-24,2023-02-03,C,149.0,1.4,1.42,0.390401,1.41,0.0273972602739726
2023-01-24,2023-02-03,C,150.0,1.13,1.15,0.384057,1.14,0.0273972602739726
2023-01-24,2023-02-03,C,152.5,0.65,0.67,0.374887,0.66,0.0273972602739726
2023-01-24,2023-02-03,C,155.0,0.36,0.37,0.368806,0.365,0.0273972602739726
2023-01-24,2023-02-03,C,157.5,0.19,0.2,0.36673,0.195,0.0273972602739726
2023-01-24,2023-02-03,C,160.0,0.11,0.12,0.373336,0.11499999999999999,0.0273972602739726
2023-01-24,2023-02-03,C,162.5,0.06,0.07,0.37848,0.065,0.0273972602739726
2023-01-24,2023-02-03,C,165.0,0.04,0.05,0.394868,0.045,0.0273972602739726
2023-01-24,2023-02-03,C,170.0,0.01,0.02,0.406652,0.015,0.0273972602739726
2023-01-24,2023-02-03,C,175.0,0.01,0.02,0.465831,0.015,0.0273972602739726
2023-01-24,2023-02-03,C,180.0,0.0,0.01,0.470738,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,185.0,0.0,0.01,0.521097,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,190.0,0.0,0.01,0.56912,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,195.0,0.0,0.01,0.615399,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,200.0,0.0,0.01,0.660189,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,205.0,0.0,0.01,0.703604,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,210.0,0.0,0.01,0.74575,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,215.0,0.0,0.01,0.786725,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,220.0,0.0,0.01,0.826616,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,225.0,0.0,0.01,0.865502,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,230.0,0.0,0.01,0.903451,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,235.0,0.0,0.01,0.940152,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,240.0,0.0,0.01,0.975823,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,245.0,0.0,0.01,1.010621,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,250.0,0.0,0.01,1.044589,0.005,0.0273972602739726
2023-01-24,2023-02-03,C,50.0,92.45,92.9,2.614824,92.67500000000001,0.0273972602739726
2023-01-24,2023-02-03,C,55.0,87.5,88.0,2.570431,87.75,0.0273972602739726
2023-01-24,2023-02-03,C,60.0,82.6,82.95,2.388343,82.775,0.0273972602739726
2023-01-24,2023-02-03,C,65.0,77.55,77.95,2.129508,77.75,0.0273972602739726
2023-01-24,2023-02-03,C,70.0,72.45,73.0,1.884292,72.725,0.0273972602739726
2023-01-24,2023-02-03,C,75.0,67.55,67.95,1.75368,67.75,0.0273972602739726
2023-01-24,2023-02-03,C,80.0,62.55,63.0,1.622631,62.775,0.0273972602739726
2023-01-24,2023-02-03,C,85.0,57.5,58.0,1.425757,57.75,0.0273972602739726
2023-01-24,2023-02-03,C,90.0,52.6,53.0,1.340542,52.8,0.0273972602739726
2023-01-24,2023-02-03,C,95.0,47.6,48.05,1.222111,47.825,0.0273972602739726
2023-01-24,2023-02-03,P,100.0,0.02,0.03,0.827086,0.025,0.0273972602739726
2023-01-24,2023-02-03,P,105.0,0.02,0.04,0.737775,0.03,0.0273972602739726
2023-01-24,2023-02-03,P,109.0,0.04,0.05,0.68876,0.045,0.0273972602739726
2023-01-24,2023-02-03,P,110.0,0.05,0.06,0.685202,0.055,0.0273972602739726
2023-01-24,2023-02-03,P,111.0,0.05,0.06,0.663911,0.055,0.0273972602739726
2023-01-24,2023-02-03,P,112.0,0.05,0.07,0.65026,0.060000000000000005,0.0273972602739726
2023-01-24,2023-02-03,P,113.0,0.06,0.07,0.635956,0.065,0.0273972602739726
2023-01-24,2023-02-03,P,114.0,0.07,0.08,0.627174,0.07500000000000001,0.0273972602739726
2023-01-24,2023-02-03,P,115.0,0.08,0.09,0.616786,0.08499999999999999,0.0273972602739726
2023-01-24,2023-02-03,P,116.0,0.09,0.1,0.605094,0.095,0.0273972602739726
2023-01-24,2023-02-03,P,117.0,0.1,0.11,0.592329,0.10500000000000001,0.0273972602739726
2023-01-24,2023-02-03,P,118.0,0.11,0.12,0.57863,0.11499999999999999,0.0273972602739726
2023-01-24,2023-02-03,P,119.0,0.12,0.14,0.567778,0.13,0.0273972602739726
2023-01-24,2023-02-03,P,120.0,0.14,0.15,0.555549,0.14500000000000002,0.0273972602739726
2023-01-24,2023-02-03,P,121.0,0.16,0.17,0.545166,0.165,0.0273972602739726
2023-01-24,2023-02-03,P,122.0,0.18,0.2,0.535938,0.19,0.0273972602739726
2023-01-24,2023-02-03,P,123.0,0.21,0.23,0.527264,0.22,0.0273972602739726
2023-01-24,2023-02-03,P,124.0,0.24,0.26,0.516629,0.25,0.0273972602739726
2023-01-24,2023-02-03,P,125.0,0.28,0.3,0.508205,0.29000000000000004,0.0273972602739726
2023-01-24,2023-02-03,P,126.0,0.33,0.34,0.499327,0.335,0.0273972602739726
2023-01-24,2023-02-03,P,127.0,0.38,0.4,0.491382,0.39,0.0273972602739726
2023-01-24,2023-02-03,P,128.0,0.45,0.46,0.483839,0.455,0.0273972602739726
2023-01-24,2023-02-03,P,129.0,0.52,0.54,0.476226,0.53,0.0273972602739726
2023-01-24,2023-02-03,P,130.0,0.62,0.63,0.470528,0.625,0.0273972602739726
2023-01-24,2023-02-03,P,131.0,0.72,0.74,0.463835,0.73,0.0273972602739726
2023-01-24,2023-02-03,P,132.0,0.84,0.86,0.456954,0.85,0.0273972602739726
2023-01-24,2023-02-03,P,133.0,0.99,1.01,0.45216,1.0,0.0273972602739726
2023-01-24,2023-02-03,P,134.0,1.16,1.18,0.447039,1.17,0.0273972602739726
2023-01-24,2023-02-03,P,135.0,1.35,1.38,0.442125,1.365,0.0273972602739726
2023-01-24,2023-02-03,P,136.0,1.57,1.6,0.436979,1.585,0.0273972602739726
2023-01-24,2023-02-03,P,137.0,1.82,1.85,0.432016,1.835,0.0273972602739726
2023-01-24,2023-02-03,P,138.0,2.1,2.13,0.426887,2.115,0.0273972602739726
2023-01-24,2023-02-03,P,139.0,2.42,2.45,0.422562,2.435,0.0273972602739726
2023-01-24,2023-02-03,P,140.0,2.77,2.8,0.417556,2.785,0.0273972602739726
2023-01-24,2023-02-03,P,141.0,3.15,3.2,0.412813,3.175,0.0273972602739726
2023-01-24,2023-02-03,P,142.0,3.55,3.65,0.407576,3.5999999999999996,0.0273972602739726
2023-01-24,2023-02-03,P,143.0,4.0,4.1,0.400702,4.05,0.0273972602739726
2023-01-24,2023-02-03,P,144.0,4.5,4.55,0.391973,4.525,0.0273972602739726
2023-01-24,2023-02-03,P,145.0,5.0,5.1,0.383892,5.05,0.0273972602739726
2023-01-24,2023-02-03,P,146.0,5.55,5.65,0.373474,5.6,0.0273972602739726
2023-01-24,2023-02-03,P,147.0,6.2,6.25,0.366341,6.225,0.0273972602739726
2023-01-24,2023-02-03,P,148.0,6.85,6.9,0.356584,6.875,0.0273972602739726
2023-01-24,2023-02-03,P,149.0,7.5,7.6,0.343566,7.55,0.0273972602739726
2023-01-24,2023-02-03,P,150.0,8.25,8.35,0.334278,8.3,0.0273972602739726
2023-01-24,2023-02-03,P,152.5,10.2,10.4,0.295064,10.3,0.0273972602739726
2023-01-24,2023-02-03,P,155.0,12.4,12.8,0.266058,12.600000000000001,0.0273972602739726
2023-01-24,2023-02-03,P,157.5,14.75,15.15,,14.95,0.0273972602739726
2023-01-24,2023-02-03,P,160.0,17.15,17.6,,17.375,0.0273972602739726
2023-01-24,2023-02-03,P,162.5,19.7,20.0,,19.85,0.0273972602739726
2023-01-24,2023-02-03,P,165.0,22.1,22.55,,22.325000000000003,0.0273972602739726
2023-01-24,2023-02-03,P,170.0,27.2,27.6,,27.4,0.0273972602739726
2023-01-24,2023-02-03,P,175.0,32.1,32.6,,32.35,0.0273972602739726
2023-01-24,2023-02-03,P,190.0,47.2,47.6,,47.400000000000006,0.0273972602739726
2023-01-24,2023-02-03,P,195.0,52.15,52.55,,52.349999999999994,0.0273972602739726
2023-01-24,2023-02-03,P,200.0,57.2,57.6,,57.400000000000006,0.0273972602739726
2023-01-24,2023-02-03,P,205.0,62.1,62.55,,62.325,0.0273972602739726
2023-01-24,2023-02-03,P,210.0,67.2,67.55,,67.375,0.0273972602739726
2023-01-24,2023-02-03,P,215.0,72.15,72.65,,72.4,0.0273972602739726
2023-01-24,2023-02-03,P,220.0,77.15,77.65,,77.4,0.0273972602739726
2023-01-24,2023-02-03,P,225.0,82.1,82.6,,82.35,0.0273972602739726
2023-01-24,2023-02-03,P,230.0,87.1,87.6,,87.35,0.0273972602739726
2023-01-24,2023-02-03,P,235.0,92.2,92.55,,92.375,0.0273972602739726
2023-01-24,2023-02-03,P,240.0,97.15,97.65,,97.4,0.0273972602739726
2023-01-24,2023-02-03,P,245.0,102.1,102.6,,102.35,0.0273972602739726
2023-01-24,2023-02-03,P,250.0,107.1,107.6,,107.35,0.0273972602739726
2023-01-24,2023-02-03,P,50.0,0.0,0.01,1.976408,0.005,0.0273972602739726
2023-01-24,2023-02-03,P,55.0,0.0,0.01,1.802913,0.005,0.0273972602739726
2023-01-24,2023-02-03,P,60.0,0.0,0.01,1.644594,0.005,0.0273972602739726
2023-01-24,2023-02-03,P,65.0,0.0,0.01,1.498919,0.005,0.0273972602739726
2023-01-24,2023-02-03,P,70.0,0.0,0.01,1.363922,0.005,0.0273972602739726
2023-01-24,2023-02-03,P,75.0,0.0,0.01,1.23805,0.005,0.0273972602739726
2023-01-24,2023-02-03,P,80.0,0.0,0.02,1.187911,0.01,0.0273972602739726
2023-01-24,2023-02-03,P,85.0,0.0,0.02,1.070734,0.01,0.0273972602739726
2023-01-24,2023-02-03,P,90.0,0.0,0.02,0.95984,0.01,0.0273972602739726
2023-01-24,2023-02-03,P,95.0,0.01,0.02,0.888233,0.015,0.0273972602739726
2023-01-24,2023-02-10,C,100.0,42.7,43.15,0.910226,42.925,0.04657534246575343
2023-01-24,2023-02-10,C,105.0,37.7,38.15,0.800485,37.925,0.04657534246575343
2023-01-24,2023-02-10,C,110.0,32.65,33.05,0.659272,32.849999999999994,0.04657534246575343
2023-01-24,2023-02-10,C,113.0,29.75,30.2,0.653221,29.975,0.04657534246575343
2023-01-24,2023-02-10,C,114.0,28.8,29.15,0.632575,28.975,0.04657534246575343
2023-01-24,2023-02-10,C,115.0,27.8,28.15,0.612074,27.975,0.04657534246575343
2023-01-24,2023-02-10,C,116.0,26.75,27.15,0.582304,26.95,0.04657534246575343
2023-01-24,2023-02-10,C,117.0,25.9,26.25,0.603547,26.075,0.04657534246575343
2023-01-24,2023-02-10,C,118.0,24.8,25.15,0.551143,24.975,0.04657534246575343
2023-01-24,2023-02-10,C,119.0,23.8,24.3,0.554242,24.05,0.04657534246575343
2023-01-24,2023-02-10,C,120.0,22.85,23.2,0.526194,23.025,0.04657534246575343
2023-01-24,2023-02-10,C,121.0,21.85,22.25,0.512915,22.05,0.04657534246575343
2023-01-24,2023-02-10,C,122.0,20.95,21.3,0.512259,21.125,0.04657534246575343
2023-01-24,2023-02-10,C,123.0,19.95,20.3,0.491256,20.125,0.04657534246575343
2023-01-24,2023-02-10,C,124.0,19.05,19.4,0.492618,19.225,0.04657534246575343
2023-01-24,2023-02-10,C,125.0,18.15,18.4,0.481114,18.275,0.04657534246575343
2023-01-24,2023-02-10,C,126.0,17.15,17.55,0.473479,17.35,0.04657534246575343
2023-01-24,2023-02-10,C,127.0,16.3,16.6,0.468933,16.450000000000003,0.04657534246575343
2023-01-24,2023-02-10,C,128.0,15.4,15.6,0.454163,15.5,0.04657534246575343
2023-01-24,2023-02-10,C,129.0,14.5,14.7,0.446339,14.6,0.04657534246575343
2023-01-24,2023-02-10,C,130.0,13.6,13.8,0.437058,13.7,0.04657534246575343
2023-01-24,2023-02-10,C,131.0,12.75,12.9,0.429468,12.825,0.04657534246575343
2023-01-24,2023-02-10,C,132.0,11.9,12.15,0.429117,12.025,0.04657534246575343
2023-01-24,2023-02-10,C,133.0,11.0,11.25,0.41475,11.125,0.04657534246575343
2023-01-24,2023-02-10,C,134.0,10.2,10.45,0.410243,10.325,0.04657534246575343
2023-01-24,2023-02-10,C,135.0,9.5,9.65,0.408474,9.575,0.04657534246575343
2023-01-24,2023-02-10,C,136.0,8.7,8.95,0.404256,8.825,0.04657534246575343
2023-01-24,2023-02-10,C,137.0,8.0,8.15,0.397391,8.075,0.04657534246575343
2023-01-24,2023-02-10,C,138.0,7.3,7.4,0.390563,7.35,0.04657534246575343
2023-01-24,2023-02-10,C,139.0,6.6,6.8,0.388023,6.699999999999999,0.04657534246575343
2023-01-24,2023-02-10,C,140.0,5.95,6.1,0.380591,6.025,0.04657534246575343
2023-01-24,2023-02-10,C,141.0,5.35,5.5,0.376961,5.425,0.04657534246575343
2023-01-24,2023-02-10,C,142.0,4.8,4.9,0.372517,4.85,0.04657534246575343
2023-01-24,2023-02-10,C,143.0,4.25,4.35,0.36735,4.3,0.04657534246575343
2023-01-24,2023-02-10,C,144.0,3.75,3.85,0.363443,3.8,0.04657534246575343
2023-01-24,2023-02-10,C,145.0,3.25,3.35,0.356541,3.3,0.04657534246575343
2023-01-24,2023-02-10,C,146.0,2.83,2.87,0.350727,2.85,0.04657534246575343
